2024-10-27 14:56:03,808 - WARNING - no more page token
2024-10-27 15:24:34,370 - WARNING - ClinicalTrialsAPIClient - current len is : 288
2024-10-27 15:24:34,371 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 16:00:14,353 - WARNING - ClinicalTrialsAPIClient - current len is : 500
2024-10-27 16:00:15,747 - WARNING - ClinicalTrialsAPIClient - current len is : 288
2024-10-27 16:00:15,747 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 16:00:42,830 - WARNING - ClinicalTrialsAPIClient - current len is : 500
2024-10-27 16:00:43,597 - WARNING - ClinicalTrialsAPIClient - current len is : 288
2024-10-27 16:00:43,598 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 16:07:17,139 - WARNING - ClinicalTrialsAPIClient - current len is : 500
2024-10-27 16:07:17,930 - WARNING - ClinicalTrialsAPIClient - current len is : 288
2024-10-27 16:07:17,930 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 16:46:31,214 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 16:46:31,234 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 16:48:42,312 - WARNING - MongoDBClient - Connected to MongoDB at mongodb+srv://cluster91320.frzuw.mongodb.net
2024-10-27 16:48:43,246 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 16:48:43,263 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 16:51:56,125 - WARNING - MongoDBClient - Connected to MongoDB at mongodb+srv://cluster91320.frzuw.mongodb.net
2024-10-27 16:51:56,931 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 16:51:56,950 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 16:52:53,107 - WARNING - MongoDBClient - Connected to MongoDB at mongodb+srv://Cluster91320:cXlFXU97QWZs@cluster91320.frzuw.mongodb.net/clinical_trials
2024-10-27 16:52:53,961 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 16:52:53,981 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 16:55:44,334 - WARNING - MongoDBClient - Connected to MongoDB at mongodb+srv://Cluster91320:cXlFXU97QWZs@cluster91320.frzuw.mongodb.net/clinical_trials?retryWrites=true&w=majority&ssl=true
2024-10-27 16:55:45,110 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 16:55:45,131 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 16:56:45,874 - WARNING - MongoDBClient - Connected to MongoDB at mongodb+srv://Cluster91320:cXlFXU97QWZs@cluster91320.frzuw.mongodb.net/clinical_trials?retryWrites=true&w=majority&ssl=true
2024-10-27 16:56:46,754 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 16:56:46,772 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:07:12,608 - WARNING - MongoDBClient - SSL handshake failed: cluster91320-shard-00-01.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: cluster91320-shard-00-00.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: cluster91320-shard-00-02.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 671e6512fdb8355f3a681bea, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('cluster91320-shard-00-00.frzuw.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: cluster91320-shard-00-00.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('cluster91320-shard-00-01.frzuw.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: cluster91320-shard-00-01.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('cluster91320-shard-00-02.frzuw.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: cluster91320-shard-00-02.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2024-10-27 17:07:13,474 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:07:13,492 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:08:09,684 - WARNING - MongoDBClient - SSL handshake failed: cluster91320-shard-00-01.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: cluster91320-shard-00-02.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: cluster91320-shard-00-00.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 671e654b9d8fcb0d2b6d8bd9, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('cluster91320-shard-00-00.frzuw.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: cluster91320-shard-00-00.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('cluster91320-shard-00-01.frzuw.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: cluster91320-shard-00-01.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('cluster91320-shard-00-02.frzuw.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: cluster91320-shard-00-02.frzuw.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2024-10-27 17:19:55,404 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:19:56,271 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:19:56,291 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:19:56,506 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 17:19:56,506 - WARNING - ClinicalTrialsAPIClient - current len is : 500
2024-10-27 17:19:57,306 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 17:19:57,319 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 17:19:57,507 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 17:19:57,507 - WARNING - ClinicalTrialsAPIClient - current len is : 288
2024-10-27 17:19:57,508 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 17:20:33,080 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:20:33,865 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:20:33,885 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:20:34,156 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 17:20:34,156 - WARNING - ClinicalTrialsAPIClient - current len is : 500
2024-10-27 17:20:34,938 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 17:20:34,951 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 17:20:35,179 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 17:20:35,179 - WARNING - ClinicalTrialsAPIClient - current len is : 288
2024-10-27 17:20:35,179 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 17:23:24,297 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:23:24,297 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 17:23:24,998 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:23:25,018 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:23:25,239 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 17:23:25,981 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 17:23:25,994 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 17:23:26,211 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 17:23:26,212 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 17:28:06,533 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:28:06,534 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 17:29:00,893 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:29:00,894 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 17:29:13,441 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:29:13,441 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 17:29:13,443 - WARNING - MongoDBClient - length of collection studies is : 788
2024-10-27 17:29:14,325 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:29:14,347 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:29:14,540 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 17:29:15,368 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 17:29:15,381 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 17:29:15,587 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 17:29:15,588 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 17:56:12,886 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:56:12,886 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 17:56:12,892 - WARNING - MongoDBClient - Length of collection studies is : 788
2024-10-27 17:56:13,724 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:56:13,745 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:56:13,798 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 17:56:14,609 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 17:56:14,622 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 17:56:14,675 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 17:56:14,675 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 17:56:18,619 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 17:56:18,620 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 17:56:18,623 - WARNING - MongoDBClient - Length of collection studies is : 1576
2024-10-27 17:56:19,425 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 17:56:19,445 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 17:56:19,515 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 17:56:20,350 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 17:56:20,364 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 17:56:20,406 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 17:56:20,406 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:04:18,866 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:04:18,867 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:04:18,880 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:04:19,761 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:04:19,781 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:04:19,890 - INFO - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:04:19,891 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 18:04:20,655 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:04:20,674 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:04:20,785 - INFO - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:04:20,786 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 18:04:20,786 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:05:19,237 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:05:19,238 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:05:19,242 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:05:20,173 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:05:20,191 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:05:20,289 - INFO - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:05:20,289 - INFO - MongoDBClient - Inserted 0 documents
2024-10-27 18:05:20,289 - INFO - MongoDBClient - Updated  500 documents
2024-10-27 18:05:20,289 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 18:05:21,097 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:05:21,110 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:05:21,221 - INFO - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:05:21,221 - INFO - MongoDBClient - Inserted 0 documents
2024-10-27 18:05:21,221 - INFO - MongoDBClient - Updated  288 documents
2024-10-27 18:05:21,221 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 18:05:21,221 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:05:43,407 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:05:43,408 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:05:43,411 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:05:44,222 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:05:44,242 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:05:44,365 - INFO - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:05:44,365 - INFO - MongoDBClient - Inserted 0 documents
2024-10-27 18:05:44,365 - INFO - MongoDBClient - Updated  500 documents
2024-10-27 18:05:44,365 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 18:05:45,177 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:05:45,190 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:05:45,317 - INFO - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:05:45,317 - INFO - MongoDBClient - Inserted 0 documents
2024-10-27 18:05:45,317 - INFO - MongoDBClient - Updated  288 documents
2024-10-27 18:05:45,317 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 18:05:45,317 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:05:51,422 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:05:51,422 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:05:51,425 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:05:52,055 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:05:52,075 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:05:52,191 - INFO - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:05:52,191 - INFO - MongoDBClient - Inserted 0 documents
2024-10-27 18:05:52,191 - INFO - MongoDBClient - Updated  500 documents
2024-10-27 18:05:52,191 - WARNING - ClinicalTrialPipeline - Saved 500 studies to the database
2024-10-27 18:05:53,026 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:05:53,039 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:05:53,161 - INFO - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:05:53,161 - INFO - MongoDBClient - Inserted 0 documents
2024-10-27 18:05:53,161 - INFO - MongoDBClient - Updated  288 documents
2024-10-27 18:05:53,162 - WARNING - ClinicalTrialPipeline - Saved 288 studies to the database
2024-10-27 18:05:53,162 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:08:00,671 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:08:00,672 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:08:00,677 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:08:01,544 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:08:01,563 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:08:01,685 - WARNING - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:08:01,686 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:08:01,686 - WARNING - MongoDBClient - Updated  500 documents
2024-10-27 18:08:02,544 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:08:02,558 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:08:02,676 - WARNING - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:08:02,676 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:08:02,676 - WARNING - MongoDBClient - Updated  288 documents
2024-10-27 18:08:02,676 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:12:13,714 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:12:13,714 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:12:13,729 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:12:13,807 - WARNING - MongoDBClient - Index created: trialId_1
2024-10-27 18:12:14,684 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:12:14,701 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:12:14,791 - WARNING - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:12:14,791 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:12:14,791 - WARNING - MongoDBClient - Updated  500 documents
2024-10-27 18:12:15,572 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:12:15,586 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:12:15,637 - WARNING - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:12:15,637 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:12:15,637 - WARNING - MongoDBClient - Updated  288 documents
2024-10-27 18:12:15,637 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:19:39,623 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:19:39,624 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:19:39,635 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:19:39,636 - WARNING - MongoDBClient - Index created: trialId_1
2024-10-27 18:19:40,335 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:19:40,356 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:19:40,438 - WARNING - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:19:40,438 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:19:40,438 - WARNING - MongoDBClient - Updated  500 documents
2024-10-27 18:19:41,197 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:19:41,210 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:19:41,277 - WARNING - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:19:41,277 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:19:41,277 - WARNING - MongoDBClient - Updated  288 documents
2024-10-27 18:19:41,277 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:35:20,744 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:35:20,746 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:35:20,808 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:35:20,811 - WARNING - MongoDBClient - Index created: trialId_1
2024-10-27 18:35:21,702 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
2024-10-27 18:35:21,720 - WARNING - ClinicalTrialPipeline - Enriched 500 studies
2024-10-27 18:35:21,865 - WARNING - MongoDBClient - Inserted/Updated 500 documents
2024-10-27 18:35:21,865 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:35:21,866 - WARNING - MongoDBClient - Updated  500 documents
2024-10-27 18:35:22,648 - WARNING - ClinicalTrialTransformationMapping - Transformed 288 studies
2024-10-27 18:35:22,663 - WARNING - ClinicalTrialPipeline - Enriched 288 studies
2024-10-27 18:35:22,727 - WARNING - MongoDBClient - Inserted/Updated 288 documents
2024-10-27 18:35:22,727 - WARNING - MongoDBClient - Inserted 0 documents
2024-10-27 18:35:22,727 - WARNING - MongoDBClient - Updated  288 documents
2024-10-27 18:35:22,727 - WARNING - ClinicalTrialsAPIClient - no more page token
2024-10-27 18:50:25,332 - WARNING - MongoDBClient - Pinged your deployment. You successfully connected to MongoDB!
2024-10-27 18:50:25,333 - WARNING - MongoDBClient - Collections in my database are : ['studies']
2024-10-27 18:50:25,350 - WARNING - MongoDBClient - Length of collection studies is : 2364
2024-10-27 18:50:25,351 - WARNING - MongoDBClient - Index created: trialId_1
2024-10-27 18:50:26,699 - WARNING - ClinicalTrialTransformationMapping - Transformed 500 studies
